material_id,cif_path,target
mp-2230535,materials_gnn/data/cifs_all/mp_2230535.cif,-2.246693073
mp-1006615,materials_gnn/data/cifs_all/mp_1006615.cif,1.273727056153848
mp-1186198,materials_gnn/data/cifs_all/mp_1186198.cif,-0.848936643
mp-1198515,materials_gnn/data/cifs_all/mp_1198515.cif,-1.870703172
mp-722527,materials_gnn/data/cifs_all/mp_722527.cif,-1.631665221
mp-694919,materials_gnn/data/cifs_all/mp_694919.cif,-2.463527876
mp-1182823,materials_gnn/data/cifs_all/mp_1182823.cif,-0.853394409
mp-2240169,materials_gnn/data/cifs_all/mp_2240169.cif,-2.792447056
mp-19052,materials_gnn/data/cifs_all/mp_19052.cif,-2.256743944
mp-1097903,materials_gnn/data/cifs_all/mp_1097903.cif,-1.731396692
mp-23164,materials_gnn/data/cifs_all/mp_23164.cif,-0.419367294
mp-706477,materials_gnn/data/cifs_all/mp_706477.cif,-2.803762562
mp-768604,materials_gnn/data/cifs_all/mp_768604.cif,-2.660128851
mp-27812,materials_gnn/data/cifs_all/mp_27812.cif,-1.19208202
mp-1173100,materials_gnn/data/cifs_all/mp_1173100.cif,-3.716228388
mp-1078552,materials_gnn/data/cifs_all/mp_1078552.cif,-0.430497678
mp-1208677,materials_gnn/data/cifs_all/mp_1208677.cif,-0.601790591
mp-1189161,materials_gnn/data/cifs_all/mp_1189161.cif,-2.41700175
mp-1180384,materials_gnn/data/cifs_all/mp_1180384.cif,-1.028271957
mp-1190747,materials_gnn/data/cifs_all/mp_1190747.cif,-0.781930462
mp-1217256,materials_gnn/data/cifs_all/mp_1217256.cif,-1.657097751
mp-1186,materials_gnn/data/cifs_all/mp_1186.cif,-1.848308685
mp-776018,materials_gnn/data/cifs_all/mp_776018.cif,-3.51255982
mp-1079835,materials_gnn/data/cifs_all/mp_1079835.cif,1.884487348333333
mp-1245162,materials_gnn/data/cifs_all/mp_1245162.cif,-2.201962648
mp-1194692,materials_gnn/data/cifs_all/mp_1194692.cif,-2.677793573
mp-675134,materials_gnn/data/cifs_all/mp_675134.cif,-3.330731275
mp-1021371,materials_gnn/data/cifs_all/mp_1021371.cif,-0.066494644
mp-1003486,materials_gnn/data/cifs_all/mp_1003486.cif,-2.617385568
mp-1245326,materials_gnn/data/cifs_all/mp_1245326.cif,0.034190144
mp-1217018,materials_gnn/data/cifs_all/mp_1217018.cif,-0.545169953
mp-1176865,materials_gnn/data/cifs_all/mp_1176865.cif,-2.67785461
mp-1019528,materials_gnn/data/cifs_all/mp_1019528.cif,-3.052026132
mp-1399219,materials_gnn/data/cifs_all/mp_1399219.cif,0.41141459
mp-1197835,materials_gnn/data/cifs_all/mp_1197835.cif,-0.3809447
mp-2059,materials_gnn/data/cifs_all/mp_2059.cif,-0.670993056
mp-2215794,materials_gnn/data/cifs_all/mp_2215794.cif,-2.18418017
mp-1226353,materials_gnn/data/cifs_all/mp_1226353.cif,2.316246121
mp-2688,materials_gnn/data/cifs_all/mp_2688.cif,-0.528708859
mp-1112152,materials_gnn/data/cifs_all/mp_1112152.cif,-2.435128678
mp-2714293,materials_gnn/data/cifs_all/mp_2714293.cif,-2.440647285
mp-1523240,materials_gnn/data/cifs_all/mp_1523240.cif,-1.680964478
mp-1247310,materials_gnn/data/cifs_all/mp_1247310.cif,0.361045756
mp-1218241,materials_gnn/data/cifs_all/mp_1218241.cif,-3.568084551
mp-2216570,materials_gnn/data/cifs_all/mp_2216570.cif,-2.337601928
mp-760376,materials_gnn/data/cifs_all/mp_760376.cif,-2.662460197
mp-30129,materials_gnn/data/cifs_all/mp_30129.cif,-1.092791379
mp-1335777,materials_gnn/data/cifs_all/mp_1335777.cif,-2.196340809
mp-1236349,materials_gnn/data/cifs_all/mp_1236349.cif,-2.483843598
mp-1226574,materials_gnn/data/cifs_all/mp_1226574.cif,-0.038847051
mp-1227615,materials_gnn/data/cifs_all/mp_1227615.cif,-0.087458489
mp-7232,materials_gnn/data/cifs_all/mp_7232.cif,-1.285047978
mp-569514,materials_gnn/data/cifs_all/mp_569514.cif,-0.492696623
mp-505372,materials_gnn/data/cifs_all/mp_505372.cif,-0.197959796
mp-756928,materials_gnn/data/cifs_all/mp_756928.cif,-2.3086502
mp-22477,materials_gnn/data/cifs_all/mp_22477.cif,-0.787161592
mp-982779,materials_gnn/data/cifs_all/mp_982779.cif,-0.346439548
mp-1179886,materials_gnn/data/cifs_all/mp_1179886.cif,-2.396565061
mp-1210761,materials_gnn/data/cifs_all/mp_1210761.cif,-0.416370176
mp-26065,materials_gnn/data/cifs_all/mp_26065.cif,-2.189099652
mp-726091,materials_gnn/data/cifs_all/mp_726091.cif,1.045461783
mp-2228583,materials_gnn/data/cifs_all/mp_2228583.cif,-1.994107461
mp-1200470,materials_gnn/data/cifs_all/mp_1200470.cif,-0.280494136
mp-1335741,materials_gnn/data/cifs_all/mp_1335741.cif,-1.286774098
mp-1022604,materials_gnn/data/cifs_all/mp_1022604.cif,0.072643416
mp-1216050,materials_gnn/data/cifs_all/mp_1216050.cif,-3.690360309
mp-2232938,materials_gnn/data/cifs_all/mp_2232938.cif,-1.566362957
mp-1216994,materials_gnn/data/cifs_all/mp_1216994.cif,-2.362066477
mp-1227991,materials_gnn/data/cifs_all/mp_1227991.cif,-2.141988192
mp-21596,materials_gnn/data/cifs_all/mp_21596.cif,-0.568540451
mp-1069825,materials_gnn/data/cifs_all/mp_1069825.cif,-0.511863236
mp-757703,materials_gnn/data/cifs_all/mp_757703.cif,-2.33004703
mp-1098016,materials_gnn/data/cifs_all/mp_1098016.cif,-2.694304949
mp-1076508,materials_gnn/data/cifs_all/mp_1076508.cif,-2.876770862
mp-1187439,materials_gnn/data/cifs_all/mp_1187439.cif,-0.649803167
mp-1100620,materials_gnn/data/cifs_all/mp_1100620.cif,-1.77470199
mp-1186457,materials_gnn/data/cifs_all/mp_1186457.cif,-0.096487548
mp-1219051,materials_gnn/data/cifs_all/mp_1219051.cif,-0.06742125
mp-849633,materials_gnn/data/cifs_all/mp_849633.cif,-2.381536611
mp-2230361,materials_gnn/data/cifs_all/mp_2230361.cif,-3.583935674
mp-1182764,materials_gnn/data/cifs_all/mp_1182764.cif,-1.11835836
mp-1233753,materials_gnn/data/cifs_all/mp_1233753.cif,-1.567956675
mp-6268,materials_gnn/data/cifs_all/mp_6268.cif,-3.04896592
mp-973869,materials_gnn/data/cifs_all/mp_973869.cif,-2.06504877
mp-1036823,materials_gnn/data/cifs_all/mp_1036823.cif,-2.819917393
mp-1043471,materials_gnn/data/cifs_all/mp_1043471.cif,-2.30970523
mp-1198893,materials_gnn/data/cifs_all/mp_1198893.cif,-0.36812706
mp-1205268,materials_gnn/data/cifs_all/mp_1205268.cif,-2.362093896
mp-560144,materials_gnn/data/cifs_all/mp_560144.cif,-1.282565291
mp-743704,materials_gnn/data/cifs_all/mp_743704.cif,-3.264489228
mp-1147765,materials_gnn/data/cifs_all/mp_1147765.cif,-1.584732493
mp-753261,materials_gnn/data/cifs_all/mp_753261.cif,-2.21644954
mp-1094332,materials_gnn/data/cifs_all/mp_1094332.cif,0.092904987
mp-574224,materials_gnn/data/cifs_all/mp_574224.cif,-1.042916462
mp-1019735,materials_gnn/data/cifs_all/mp_1019735.cif,-3.213023907
mp-1185956,materials_gnn/data/cifs_all/mp_1185956.cif,0.00063913
mp-10417,materials_gnn/data/cifs_all/mp_10417.cif,-1.881456438
mp-733789,materials_gnn/data/cifs_all/mp_733789.cif,-0.886829377
mp-1245961,materials_gnn/data/cifs_all/mp_1245961.cif,0.079623351
mp-1110769,materials_gnn/data/cifs_all/mp_1110769.cif,-1.628247421
mp-755055,materials_gnn/data/cifs_all/mp_755055.cif,-2.991101049
mp-2217714,materials_gnn/data/cifs_all/mp_2217714.cif,-2.204517323
mp-542810,materials_gnn/data/cifs_all/mp_542810.cif,-0.159580559
mp-2273942,materials_gnn/data/cifs_all/mp_2273942.cif,-1.532292777
mp-759641,materials_gnn/data/cifs_all/mp_759641.cif,-2.601640441
mp-1042205,materials_gnn/data/cifs_all/mp_1042205.cif,-2.411102331
mp-1174964,materials_gnn/data/cifs_all/mp_1174964.cif,-1.869372518
mp-1208608,materials_gnn/data/cifs_all/mp_1208608.cif,-2.524299439
mp-1391233,materials_gnn/data/cifs_all/mp_1391233.cif,-2.755359076
mp-763353,materials_gnn/data/cifs_all/mp_763353.cif,-1.844497421
mp-706625,materials_gnn/data/cifs_all/mp_706625.cif,-1.148266641
mp-1326,materials_gnn/data/cifs_all/mp_1326.cif,-0.219882705
mp-773507,materials_gnn/data/cifs_all/mp_773507.cif,-2.154403601
mp-1186362,materials_gnn/data/cifs_all/mp_1186362.cif,0.019751189
mp-771969,materials_gnn/data/cifs_all/mp_771969.cif,-1.870488594
mp-1206903,materials_gnn/data/cifs_all/mp_1206903.cif,-0.611453571
mp-1104054,materials_gnn/data/cifs_all/mp_1104054.cif,-0.819045511
mp-1246352,materials_gnn/data/cifs_all/mp_1246352.cif,-0.158638646
mp-1233067,materials_gnn/data/cifs_all/mp_1233067.cif,-3.062064002
mp-21670,materials_gnn/data/cifs_all/mp_21670.cif,-0.207134716
mp-754643,materials_gnn/data/cifs_all/mp_754643.cif,-2.786636169
mp-1072996,materials_gnn/data/cifs_all/mp_1072996.cif,0.18295004750000002
mp-23674,materials_gnn/data/cifs_all/mp_23674.cif,-1.398204435
mp-2234075,materials_gnn/data/cifs_all/mp_2234075.cif,-2.063712764
mp-1068325,materials_gnn/data/cifs_all/mp_1068325.cif,-0.315897922
mp-29177,materials_gnn/data/cifs_all/mp_29177.cif,-2.907432136
mp-630714,materials_gnn/data/cifs_all/mp_630714.cif,-1.993565026
mp-1176104,materials_gnn/data/cifs_all/mp_1176104.cif,-1.806654689
mp-1235250,materials_gnn/data/cifs_all/mp_1235250.cif,-1.727492042
mp-1204254,materials_gnn/data/cifs_all/mp_1204254.cif,-0.232163521
mp-1245113,materials_gnn/data/cifs_all/mp_1245113.cif,-1.853587141
mp-1211214,materials_gnn/data/cifs_all/mp_1211214.cif,-2.332711307
mp-1187427,materials_gnn/data/cifs_all/mp_1187427.cif,-0.564715619
mp-861569,materials_gnn/data/cifs_all/mp_861569.cif,-1.976146586
mp-1191272,materials_gnn/data/cifs_all/mp_1191272.cif,-0.6759887
mp-2226819,materials_gnn/data/cifs_all/mp_2226819.cif,-2.662940261
mp-1192702,materials_gnn/data/cifs_all/mp_1192702.cif,-1.910731085
mp-1071955,materials_gnn/data/cifs_all/mp_1071955.cif,-0.689107745
mp-1221856,materials_gnn/data/cifs_all/mp_1221856.cif,-2.635590133
mp-1215959,materials_gnn/data/cifs_all/mp_1215959.cif,-0.355802727
mp-1226253,materials_gnn/data/cifs_all/mp_1226253.cif,-0.012842006
mp-14155,materials_gnn/data/cifs_all/mp_14155.cif,-2.822640709
mp-807769,materials_gnn/data/cifs_all/mp_807769.cif,-1.49480688
mp-1197034,materials_gnn/data/cifs_all/mp_1197034.cif,-0.773073574
mp-759018,materials_gnn/data/cifs_all/mp_759018.cif,-2.343077542
mp-1239256,materials_gnn/data/cifs_all/mp_1239256.cif,-1.023504042
mp-1112022,materials_gnn/data/cifs_all/mp_1112022.cif,-1.296584497
mp-1029331,materials_gnn/data/cifs_all/mp_1029331.cif,-1.749723572
mp-775432,materials_gnn/data/cifs_all/mp_775432.cif,-2.232391387
mp-1203353,materials_gnn/data/cifs_all/mp_1203353.cif,-0.664357347
mp-24111,materials_gnn/data/cifs_all/mp_24111.cif,-1.579162687
mp-757745,materials_gnn/data/cifs_all/mp_757745.cif,-2.46355127
mp-542011,materials_gnn/data/cifs_all/mp_542011.cif,-1.352461642
mp-25908,materials_gnn/data/cifs_all/mp_25908.cif,-2.485675748
mp-1212235,materials_gnn/data/cifs_all/mp_1212235.cif,-0.718083241
mp-1199831,materials_gnn/data/cifs_all/mp_1199831.cif,-1.59580844
mp-2215802,materials_gnn/data/cifs_all/mp_2215802.cif,-2.439814013
mp-2227244,materials_gnn/data/cifs_all/mp_2227244.cif,-2.02526877
mp-772955,materials_gnn/data/cifs_all/mp_772955.cif,-2.916086672
mp-756243,materials_gnn/data/cifs_all/mp_756243.cif,-2.965230792
mp-1104766,materials_gnn/data/cifs_all/mp_1104766.cif,-0.171520904
mp-1208576,materials_gnn/data/cifs_all/mp_1208576.cif,-0.40467318
mp-760247,materials_gnn/data/cifs_all/mp_760247.cif,-1.61642284
mp-1214300,materials_gnn/data/cifs_all/mp_1214300.cif,-0.647513258
mp-1757,materials_gnn/data/cifs_all/mp_1757.cif,-0.074940456
mp-2715407,materials_gnn/data/cifs_all/mp_2715407.cif,-3.078273518
mp-34202,materials_gnn/data/cifs_all/mp_34202.cif,-0.274401004
mp-1221263,materials_gnn/data/cifs_all/mp_1221263.cif,-3.051187761
mp-21069,materials_gnn/data/cifs_all/mp_21069.cif,-0.812563497
mp-758174,materials_gnn/data/cifs_all/mp_758174.cif,-4.203792123
mp-1227654,materials_gnn/data/cifs_all/mp_1227654.cif,-3.473214041
mp-2764589,materials_gnn/data/cifs_all/mp_2764589.cif,-2.347362581
mp-624196,materials_gnn/data/cifs_all/mp_624196.cif,-1.743794238
mp-625392,materials_gnn/data/cifs_all/mp_625392.cif,-2.300110124
mp-1202754,materials_gnn/data/cifs_all/mp_1202754.cif,-0.324850833
mp-1217598,materials_gnn/data/cifs_all/mp_1217598.cif,-0.275638066
mp-676751,materials_gnn/data/cifs_all/mp_676751.cif,-0.905970128
mp-1567267,materials_gnn/data/cifs_all/mp_1567267.cif,-2.691949321
mp-9275,materials_gnn/data/cifs_all/mp_9275.cif,-3.543811623
mp-1202825,materials_gnn/data/cifs_all/mp_1202825.cif,-2.327747773
mp-2229202,materials_gnn/data/cifs_all/mp_2229202.cif,-2.679129273
mp-1225265,materials_gnn/data/cifs_all/mp_1225265.cif,-0.579278503
mp-9693,materials_gnn/data/cifs_all/mp_9693.cif,-1.119194034
mp-1104120,materials_gnn/data/cifs_all/mp_1104120.cif,-0.377421046
mp-8306,materials_gnn/data/cifs_all/mp_8306.cif,-0.711653333
mp-766704,materials_gnn/data/cifs_all/mp_766704.cif,-2.378735661
mp-1223563,materials_gnn/data/cifs_all/mp_1223563.cif,-3.13534993
mp-17272,materials_gnn/data/cifs_all/mp_17272.cif,-2.299577138
mp-1048124,materials_gnn/data/cifs_all/mp_1048124.cif,-2.19507139
mp-779720,materials_gnn/data/cifs_all/mp_779720.cif,-2.45308907
mp-27212,materials_gnn/data/cifs_all/mp_27212.cif,-2.387006293
mp-560157,materials_gnn/data/cifs_all/mp_560157.cif,-2.659056395
mp-761102,materials_gnn/data/cifs_all/mp_761102.cif,-1.80732362
mp-569670,materials_gnn/data/cifs_all/mp_569670.cif,-1.51214561
mp-637,materials_gnn/data/cifs_all/mp_637.cif,-0.659482354
mp-706278,materials_gnn/data/cifs_all/mp_706278.cif,-2.146688795
mp-30644,materials_gnn/data/cifs_all/mp_30644.cif,-0.536844571
mp-1522768,materials_gnn/data/cifs_all/mp_1522768.cif,-3.010481255
mp-656859,materials_gnn/data/cifs_all/mp_656859.cif,-1.160715882
mp-1181942,materials_gnn/data/cifs_all/mp_1181942.cif,-1.33871997
mp-755780,materials_gnn/data/cifs_all/mp_755780.cif,-2.504859032
mp-1399321,materials_gnn/data/cifs_all/mp_1399321.cif,-1.237065829
mp-754601,materials_gnn/data/cifs_all/mp_754601.cif,-2.231779548
mp-1346382,materials_gnn/data/cifs_all/mp_1346382.cif,-2.227234766
mp-766176,materials_gnn/data/cifs_all/mp_766176.cif,-2.518268363
mp-1342853,materials_gnn/data/cifs_all/mp_1342853.cif,0.780736543
mp-1222133,materials_gnn/data/cifs_all/mp_1222133.cif,-0.336025239
mp-754173,materials_gnn/data/cifs_all/mp_754173.cif,-2.470541234
mp-1036805,materials_gnn/data/cifs_all/mp_1036805.cif,-2.918927275
mp-567950,materials_gnn/data/cifs_all/mp_567950.cif,-0.250923755
mp-605691,materials_gnn/data/cifs_all/mp_605691.cif,-2.259939007
mp-2227705,materials_gnn/data/cifs_all/mp_2227705.cif,-0.908705893
mp-1104954,materials_gnn/data/cifs_all/mp_1104954.cif,-0.301560647
mp-34611,materials_gnn/data/cifs_all/mp_34611.cif,0.039595514
mp-1222978,materials_gnn/data/cifs_all/mp_1222978.cif,-1.336671073
mp-867873,materials_gnn/data/cifs_all/mp_867873.cif,-0.241690312
mp-1517969,materials_gnn/data/cifs_all/mp_1517969.cif,-2.958346192
mp-758230,materials_gnn/data/cifs_all/mp_758230.cif,-2.563998761
mp-1219177,materials_gnn/data/cifs_all/mp_1219177.cif,-0.290807403
mp-532538,materials_gnn/data/cifs_all/mp_532538.cif,-2.421802055
mp-1245997,materials_gnn/data/cifs_all/mp_1245997.cif,0.001004678
mp-541958,materials_gnn/data/cifs_all/mp_541958.cif,-1.879573759
mp-683974,materials_gnn/data/cifs_all/mp_683974.cif,-2.287634214
mp-697211,materials_gnn/data/cifs_all/mp_697211.cif,-2.03918548
mp-1189310,materials_gnn/data/cifs_all/mp_1189310.cif,-0.778981749
mp-1201685,materials_gnn/data/cifs_all/mp_1201685.cif,-2.070017978
mp-667291,materials_gnn/data/cifs_all/mp_667291.cif,-1.504287074
mp-1205400,materials_gnn/data/cifs_all/mp_1205400.cif,-1.534903526
mp-2018369,materials_gnn/data/cifs_all/mp_2018369.cif,-0.118167044
mp-753550,materials_gnn/data/cifs_all/mp_753550.cif,-2.082217907
mp-1038116,materials_gnn/data/cifs_all/mp_1038116.cif,-2.976689303
mp-766510,materials_gnn/data/cifs_all/mp_766510.cif,-2.355787432
mp-1188930,materials_gnn/data/cifs_all/mp_1188930.cif,-0.424095346
mp-790,materials_gnn/data/cifs_all/mp_790.cif,-1.184483194
mp-1221788,materials_gnn/data/cifs_all/mp_1221788.cif,-2.336669708
mp-758948,materials_gnn/data/cifs_all/mp_758948.cif,-1.603478866
mp-1222485,materials_gnn/data/cifs_all/mp_1222485.cif,-2.579079419
mp-753866,materials_gnn/data/cifs_all/mp_753866.cif,-2.703165175
mp-1180844,materials_gnn/data/cifs_all/mp_1180844.cif,-0.53619199
mp-1247666,materials_gnn/data/cifs_all/mp_1247666.cif,-2.907621482
mp-1202353,materials_gnn/data/cifs_all/mp_1202353.cif,-1.189245915
mp-754642,materials_gnn/data/cifs_all/mp_754642.cif,-1.901438424
mp-1235353,materials_gnn/data/cifs_all/mp_1235353.cif,-1.235378062
mp-1093914,materials_gnn/data/cifs_all/mp_1093914.cif,2.930539768017241
mp-1222471,materials_gnn/data/cifs_all/mp_1222471.cif,-2.922077438
mp-768809,materials_gnn/data/cifs_all/mp_768809.cif,-2.389981292
mp-1204774,materials_gnn/data/cifs_all/mp_1204774.cif,-1.802985569
mp-8182,materials_gnn/data/cifs_all/mp_8182.cif,-0.498742152
mp-1072104,materials_gnn/data/cifs_all/mp_1072104.cif,-2.071283882
mp-1073720,materials_gnn/data/cifs_all/mp_1073720.cif,0.17340512666666602
mp-1204845,materials_gnn/data/cifs_all/mp_1204845.cif,-0.46740893
mp-1105737,materials_gnn/data/cifs_all/mp_1105737.cif,-0.920331306
mp-1303460,materials_gnn/data/cifs_all/mp_1303460.cif,-1.735584684
mp-1030856,materials_gnn/data/cifs_all/mp_1030856.cif,-2.121400506
mp-1187997,materials_gnn/data/cifs_all/mp_1187997.cif,0.094106289
mp-1077340,materials_gnn/data/cifs_all/mp_1077340.cif,-0.394297834
mp-1176404,materials_gnn/data/cifs_all/mp_1176404.cif,-1.859828577
mp-705801,materials_gnn/data/cifs_all/mp_705801.cif,-3.339929461
mp-1195865,materials_gnn/data/cifs_all/mp_1195865.cif,-2.228753903
mp-1197854,materials_gnn/data/cifs_all/mp_1197854.cif,-1.824825893
mp-1176004,materials_gnn/data/cifs_all/mp_1176004.cif,-1.819688018
mp-1245768,materials_gnn/data/cifs_all/mp_1245768.cif,1.502486298
mp-722896,materials_gnn/data/cifs_all/mp_722896.cif,-2.92544017
mp-1190761,materials_gnn/data/cifs_all/mp_1190761.cif,-1.790796196
mp-8876,materials_gnn/data/cifs_all/mp_8876.cif,-3.380591706
mp-1199257,materials_gnn/data/cifs_all/mp_1199257.cif,-2.565107676
mp-1042339,materials_gnn/data/cifs_all/mp_1042339.cif,-2.468656442
mp-1008490,materials_gnn/data/cifs_all/mp_1008490.cif,-0.166967384
mp-9745,materials_gnn/data/cifs_all/mp_9745.cif,-2.445419504
mp-758661,materials_gnn/data/cifs_all/mp_758661.cif,-2.397220532
mp-755485,materials_gnn/data/cifs_all/mp_755485.cif,-2.585306702
mp-1376775,materials_gnn/data/cifs_all/mp_1376775.cif,-1.414708605
mp-976039,materials_gnn/data/cifs_all/mp_976039.cif,-0.181110322
mp-1198700,materials_gnn/data/cifs_all/mp_1198700.cif,-0.779557614
mp-1184989,materials_gnn/data/cifs_all/mp_1184989.cif,-0.375593636
mp-2716270,materials_gnn/data/cifs_all/mp_2716270.cif,-2.365384546
mp-542274,materials_gnn/data/cifs_all/mp_542274.cif,-1.961529854
mp-1516639,materials_gnn/data/cifs_all/mp_1516639.cif,-3.219138944
mp-1184712,materials_gnn/data/cifs_all/mp_1184712.cif,0.071612962
mp-753009,materials_gnn/data/cifs_all/mp_753009.cif,-2.396925613
mp-1639391,materials_gnn/data/cifs_all/mp_1639391.cif,-2.069823512
mp-1217255,materials_gnn/data/cifs_all/mp_1217255.cif,-0.274101702
mp-15573,materials_gnn/data/cifs_all/mp_15573.cif,-1.426263464
mp-1183730,materials_gnn/data/cifs_all/mp_1183730.cif,-0.263958206
mp-1518955,materials_gnn/data/cifs_all/mp_1518955.cif,-2.511424981
mp-6019,materials_gnn/data/cifs_all/mp_6019.cif,-3.46656378
mp-1005690,materials_gnn/data/cifs_all/mp_1005690.cif,-0.756491106
mp-1222388,materials_gnn/data/cifs_all/mp_1222388.cif,-0.878100395
mp-1188032,materials_gnn/data/cifs_all/mp_1188032.cif,0.11112207062500401
mp-18150,materials_gnn/data/cifs_all/mp_18150.cif,-3.001526013
mp-1030676,materials_gnn/data/cifs_all/mp_1030676.cif,-2.560300863
mp-555727,materials_gnn/data/cifs_all/mp_555727.cif,-2.922630474
mp-752401,materials_gnn/data/cifs_all/mp_752401.cif,-2.723087923
mp-1226833,materials_gnn/data/cifs_all/mp_1226833.cif,-0.181424292
mp-644431,materials_gnn/data/cifs_all/mp_644431.cif,-0.453797739
mp-1216075,materials_gnn/data/cifs_all/mp_1216075.cif,-2.859158208
mp-1222211,materials_gnn/data/cifs_all/mp_1222211.cif,-2.435088941
mp-1215928,materials_gnn/data/cifs_all/mp_1215928.cif,-0.219036486
mp-22730,materials_gnn/data/cifs_all/mp_22730.cif,-2.109114796
mp-1176722,materials_gnn/data/cifs_all/mp_1176722.cif,-2.521411703
mp-27949,materials_gnn/data/cifs_all/mp_27949.cif,-0.606059016
mp-2227298,materials_gnn/data/cifs_all/mp_2227298.cif,-2.184396076
mp-1214725,materials_gnn/data/cifs_all/mp_1214725.cif,-3.318885486
mp-1184695,materials_gnn/data/cifs_all/mp_1184695.cif,0.050619953
mp-1097354,materials_gnn/data/cifs_all/mp_1097354.cif,3.954352247184623
mp-754956,materials_gnn/data/cifs_all/mp_754956.cif,-1.695352632
mp-776768,materials_gnn/data/cifs_all/mp_776768.cif,-2.243385264
mp-2714959,materials_gnn/data/cifs_all/mp_2714959.cif,-2.446397851
mp-9416,materials_gnn/data/cifs_all/mp_9416.cif,-2.044481595
mp-559301,materials_gnn/data/cifs_all/mp_559301.cif,-2.09969644
mp-17542,materials_gnn/data/cifs_all/mp_17542.cif,-2.150051525
mp-1028247,materials_gnn/data/cifs_all/mp_1028247.cif,0.033997011
mp-1102972,materials_gnn/data/cifs_all/mp_1102972.cif,-0.747350683
mp-1106086,materials_gnn/data/cifs_all/mp_1106086.cif,-0.465782062
mp-1975342,materials_gnn/data/cifs_all/mp_1975342.cif,-2.444027456
mp-1100576,materials_gnn/data/cifs_all/mp_1100576.cif,-1.802333099
mp-1210795,materials_gnn/data/cifs_all/mp_1210795.cif,-0.387279116
mp-1080277,materials_gnn/data/cifs_all/mp_1080277.cif,-1.401039908
mp-568146,materials_gnn/data/cifs_all/mp_568146.cif,-0.572697168
mp-1177570,materials_gnn/data/cifs_all/mp_1177570.cif,-2.634127336
mp-1028254,materials_gnn/data/cifs_all/mp_1028254.cif,0.080996172
mp-1183569,materials_gnn/data/cifs_all/mp_1183569.cif,-0.798802686
mp-1246534,materials_gnn/data/cifs_all/mp_1246534.cif,-0.847253754
mp-1217387,materials_gnn/data/cifs_all/mp_1217387.cif,-0.230529041
mp-1186941,materials_gnn/data/cifs_all/mp_1186941.cif,-0.583905353
mp-1077298,materials_gnn/data/cifs_all/mp_1077298.cif,-0.299319607
